,molecule_chembl_id,units,IC50,smiles,pIC50
724,CHEMBL3314151,nM,31.3,N#Cc1ccc(-c2ccc(-c3nccn3-c3ccc(N4CCNCC4)cc3C(F)(F)F)o2)cc1,7.504455662453552
725,CHEMBL3314150,nM,22.3,N#Cc1ccc(-c2ccc(-c3nccn3-c3ccc(N4CCNCC4)cc3Br)o2)cc1,7.651695136951839
726,CHEMBL3314149,nM,17.4,Cc1cc(N2CCNCC2)ccc1-n1ccnc1-c1ccc(-c2ccc(C#N)cc2)o1,7.7594507517174005
727,CHEMBL3314148,nM,13.0,N#Cc1ccc(-c2ccc(-c3nccn3-c3ccc(N4CCNCC4)cc3Cl)o2)cc1,7.886056647693163
728,CHEMBL3314147,nM,16.2,N#Cc1ccc(-c2ccc(-c3nccn3-c3ccc(N4CCNCC4)cc3F)o2)cc1,7.790484985457369
729,CHEMBL3314146,nM,95.4,Clc1ccc(-c2ccc(-c3nc4ccccc4n3-c3ccc(N4CCNCC4)cc3)o2)cc1,7.020451625295905
730,CHEMBL3314145,nM,450.1,N#Cc1ccc(-c2ccc(-c3nnnn3-c3ccc(N4CCNCC4)cc3)o2)cc1,6.346690987061521
731,CHEMBL3314144,nM,157.0,Clc1ccc(-c2ccc(-c3ncnn3-c3ccc(N4CCNCC4)cc3)o2)cc1,6.804100347590767
732,CHEMBL3314143,nM,23.3,N#Cc1ccc(-c2ccc(-c3nncn3-c3ccc(N4CCNCC4)cc3)o2)cc1,7.632644078973981
733,CHEMBL3314142,nM,14.3,Clc1ccc(-c2ccc(-c3nncn3-c3ccc(N4CCNCC4)cc3)o2)cc1,7.844663962534938
734,CHEMBL3314141,nM,84.7,N#Cc1ccc(-c2ccc(-c3nccn3-c3ccc(N4CCNCC4)cc3)o2)cc1,7.072116589669293
735,CHEMBL3629334,nM,14500.0,Nc1ncc(Cl)nc1CNC(=O)Nc1ccc(N(C(=O)c2ccccc2)c2ccccc2)cc1,4.838631997765025
736,CHEMBL3629333,nM,16200.0,Nc1ncc(C2CC2)nc1CNC(=O)Nc1ccc(N(C(=O)c2ccccc2)c2ccccc2)cc1,4.790484985457369
737,CHEMBL3629332,nM,19000.0,CCCc1cnc(N)c(CNC(=O)Nc2ccccc2Cl)n1,4.721246399047171
738,CHEMBL3629331,nM,20000.0,CCCc1cnc(N)c(CNC(=O)Nc2ccc(N(C(=O)c3ccccc3)c3ccccc3)cc2)n1,4.698970004336019
739,CHEMBL3629330,nM,8000.0,CCCc1cnc(N)c(CNC(=O)Nc2ccc(NC(=O)OCc3ccccc3)cc2)n1,5.096910013008056
740,CHEMBL3629329,nM,11800.0,CCCc1cnc(N)c(CNC(=O)Nc2ccc(NC(=O)OC)cc2)n1,4.928117992693875
741,CHEMBL3629328,nM,19000.0,CCCc1cnc(N)c(CNC(=O)Nc2ccc(NC(=O)Nc3ccccc3)cc2)n1,4.721246399047171
742,CHEMBL3629327,nM,11000.0,CCCc1cnc(N)c(CNC(=O)Nc2ccc(OC(=O)OC(C)(C)C)cc2)n1,4.958607314841775
743,CHEMBL3629326,nM,6700.0,CCCc1cnc(N)c(CNC(=O)Nc2ccc(NC(=O)OC(C)(C)C)cc2)n1,5.173925197299173
744,CHEMBL3629325,nM,750.0,CCCc1cnc(N)c(CNC(=O)Nc2ccc3[nH]c(=O)oc3c2)n1,6.1249387366083
745,CHEMBL3629324,nM,2200.0,Nc1ncc(C2CC2)nc1CNC(=O)Nc1ccc2[nH]c(=O)oc2c1,5.657577319177793
746,CHEMBL3629323,nM,4500.0,Nc1ncc(Cl)nc1CNC(=O)Nc1ccc2[nH]c(=O)oc2c1,5.346787486224656
747,CHEMBL3629322,nM,32000.0,CC(C)(C)OC(=O)Nc1ccc(NC(=O)NCc2nc(Cl)cnc2N)cc1,4.494850021680094
748,CHEMBL3629155,nM,8000.0,CCCc1cnc(N)c(CN/C(=N\C(=O)c2ccccc2)Nc2ccc3[nH]c(=O)oc3c2)n1,5.096910013008056
749,CHEMBL3629154,nM,10000.0,COc1ccc(C(=O)/N=C(\NCc2nc(C3CC3)cnc2N)Nc2ccc3[nH]c(=O)oc3c2)cc1,5.0
750,CHEMBL3629153,nM,1900.0,Nc1ncc(C2CC2)nc1CN/C(=N\C(=O)c1ccc(Cl)cc1)Nc1ccc2[nH]c(=O)oc2c1,5.721246399047171
751,CHEMBL3629152,nM,2400.0,Cc1ccc(C(=O)/N=C(\NCc2nc(C3CC3)cnc2N)Nc2ccc3[nH]c(=O)oc3c2)cc1,5.619788758288394
752,CHEMBL3629151,nM,7800.0,CCOC(=O)/N=C(\NCc1nc(C2CC2)cnc1N)Nc1ccc2[nH]c(=O)oc2c1,5.107905397309519
753,CHEMBL3629150,nM,36000.0,CC(C)(C)OC(=O)Nc1ccc(N/C(=N/C(=O)c2ccccc2)NCc2nc(Cl)cnc2N)cc1,4.443697499232713
754,CHEMBL3629148,nM,6900.0,CCCc1cnc(N)c(CN/C(=N\C#N)Nc2ccc(N(C(=O)c3ccccc3)c3ccccc3)cc2)n1,5.161150909262744
755,CHEMBL3629147,nM,1700.0,CCCc1cnc(N)c(CN/C(=N\C#N)Nc2ccc3[nH]c(=O)oc3c2)n1,5.769551078621726
756,CHEMBL3629146,nM,3300.0,CC(C)(C)OC(=O)Nc1ccc(N/C(=N/C#N)NCc2nc(C3CC3)cnc2N)cc1,5.481486060122112
757,CHEMBL3629145,nM,31000.0,Cc1cnc(N)c(CN/C(=N\C#N)Nc2ccc(NC(=O)OC(C)(C)C)cc2)n1,4.508638306165727
758,CHEMBL3628993,nM,27000.0,CC(C)(C)OC(=O)Nc1ccc(N/C(=N/C#N)NCc2nc(Cl)cnc2N)cc1,4.568636235841013
759,CHEMBL3628992,nM,26000.0,N#C/N=C(\NCc1nc(Cl)cnc1N)Nc1ccccc1,4.585026652029182
760,CHEMBL3628991,nM,3600.0,CO/N=C(\NCc1nc(Cl)cnc1N)Nc1ccc(N(C(=O)c2ccccc2)c2ccccc2)cc1,5.443697499232712
761,CHEMBL3628990,nM,4200.0,CO/N=C(\NCc1nc(Cl)cnc1N)Nc1ccc(NC(=O)OC(C)(C)C)cc1,5.376750709602099
762,CHEMBL3704901,nM,21.0,Cc1cnc(-c2ccnc(C(C)(C)O)n2)cc1-n1c(C)cc(OCc2ncc(F)cc2F)c(Cl)c1=O,7.6777807052660805
763,CHEMBL3809901,nM,22000.0,CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)O)C(C)C,4.657577319177793
764,CHEMBL3809381,nM,5800.0,CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)O)C(C)C,5.236572006437063
765,CHEMBL3808687,nM,740.0,CC[C@H](C)[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](N)Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)O)C(C)C)[C@@H](C)CC,6.130768280269024
766,CHEMBL3884319,nM,10000.0,CC1(C)C(=O)N([C@H]2CCc3c(O)cccc32)c2nc(Nc3ccccc3)ncc21,5.0
767,CHEMBL3902121,nM,6.4,Cc1cnc(-c2ccnc(C(C)(C)O)n2)cc1-n1c(C)cc(OCc2ccc(F)cc2F)c(Cl)c1=O,8.193820026016112
768,CHEMBL3962170,nM,18.0,Cc1cnc(-c2ccnc(C(C)(C)C)n2)cc1-n1c(C)cc(OCc2ccc(F)cc2F)c(Cl)c1=O,7.7447274948966935
769,CHEMBL4293121,nM,480.0,COc1ccc(-c2ncc3c(c2F)-c2[nH]c4c(c2CC3)C(=O)NCC42CN(C)C2)cn1,6.318758762624412
770,CHEMBL4282514,nM,370.0,COc1ccc(-c2ncc3c(c2F)-c2[nH]c4c(c2CC3)C(=O)NCC42CN(C)C2)cc1F,6.431798275933005
771,CHEMBL4277929,nM,370.0,CN1CC2(CNC(=O)c3c2[nH]c2c3CCc3cnc(-c4cccc(F)c4)c(F)c3-2)C1,6.431798275933005
772,CHEMBL4277111,nM,2300.0,O=Cc1ccc2cccc(C(=O)Nc3ccc(C(F)(F)F)cn3)c2n1,5.638272163982407
